x1,x2,label
0.19905969557347003,-0.6002168771587947,1
0.06980208499001891,-0.3853135968617602,1
0.11351734525124804,0.6621306745210467,0
1.586016816145352,-1.237815498826849,1
2.1330333746562666,-1.9520877995225019,1
-0.15178509503558332,0.5883172064845765,1
0.28099186773503265,-0.6226995198205938,1
-0.20812225035727522,-0.4930009346588328,0
-0.5893647569442115,0.8496020970210246,1
0.35701548596504734,-0.6929095952606542,1
0.8995998754332507,0.30729952087660933,0
0.8128621188389601,0.6296288419236122,0
-0.8289950109220723,-0.5601810401969696,0
0.7472936051232618,0.6103702654334648,0
-0.020901593964148132,0.117327383308782,1
1.277664895788425,-0.5915713888358299,1
0.5470973811700379,-0.20219265243389406,1
-0.2176812032272203,1.09877685198719,1
0.8254163489880298,0.8135096360006385,0
1.305478807154329,0.02100384163275905,0
0.6819529712949639,-0.31026675659345604,1
0.3241663524884421,-0.13014305436768459,1
0.09699596499271819,0.5951570254369136,0
-0.8182206832334725,2.0923872756854602,1
-1.006017381499702,-1.2141886127877322,0
1.1581108735000678,0.7916626939629359,0
0.6241198170521551,0.6283455092642799,0
-0.012246772846914623,-0.8972543714858315,0
0.07580455819372633,-0.6771617115121117,1
0.9751197334177512,-0.14705738150213865,1
-0.8254971967925115,-0.32138584165299344,0
0.41293145427562433,-0.5637245528039747,1
-0.8222203955664315,0.2436872114919123,1
0.24496657110872277,-0.5069431753711298,1
-0.4710383056183228,0.2320499373576363,1
-1.4480843414973241,-1.4074637743765552,0
-0.718444221252436,-0.21344715171184725,0
0.3109075655980046,1.475356216949552,0
0.8576596232020194,-0.1599385299634271,1
-0.01901620790268883,-1.0025293646378088,0
-0.01851313599238993,-0.2886586389201383,0
0.3227185603380895,-0.827230943552323,1
0.5193465142411723,1.5327389130025777,0
-0.1087601484568576,0.40171172209894146,1
0.6901439917111125,-0.40122047188583626,1
0.22409248181041677,0.01259240078179486,0
0.09767609854883172,-0.7730097838554665,1
0.024510174258942714,0.49799829124544975,0
1.4511436077950417,0.9592708260852069,0
2.1531824575115563,-0.7673475628880495,1
0.8723206367206782,0.18334200573835174,0
2.1898029332176723,-0.8082982853551515,1
-0.8397218421807761,-0.5993926454440222,0
-2.123895724309807,-0.525755021680761,0
-0.759132661553698,0.15039378647620763,1
0.34175597577715944,1.8761708392158862,0
0.9504238381860503,-0.5769036556624031,1
-0.898414671348358,0.4919191715065057,1
-1.3202332070206422,1.8314587658543537,1
1.179440120721287,-0.4691756521047048,1
-1.7131345290908775,1.3538723741654128,1
-0.11453984525261789,1.2378163119734618,1
